ECON 4AA3 - Economic Specialist Seminar,"ECON 4AA3 - Economic Specialist Seminar
3 unit(s)
Under the supervision of a faculty member students present and discuss papers and write a paper presenting original research.
3 hours; one term
Prerequisite(s): ECON 4FF3 (or 3FF3) with a grade of at least B-, and ECON 3EE3 (or 3U03) with a grade of at least B-; or ECON 3E03 (or 3WW3) with a grade of at least A-, and an average of at least 6 in ECON 2G03 (or 2Z03), 2GG3 (or 2ZZ3), 2H03, and 2HH3, and enrolment in Level III or Level IV Honours Economics (Specialist Option) with a GPA of at least 6.
Antirequisite(s): ECON 4A03"
ECON 4B03 - Selected Topics,"ECON 4B03 - Selected Topics
3 unit(s)
Topics will vary from year to year depending on student interests and faculty availability. Students should consult the Department on topics to be offered.
Three hours; one term
Prerequisite(s): Permission of the Department"
ECON 4F03 - Methods of Inquiry in Economics,"ECON 4F03 - Methods of Inquiry in Economics
3 unit(s)
Formerly ECON 3F03
This course develops skills for investigating a research question in economics, through workshops (eg. writing, library, internet, data), and the subsequent application of the skills to an economic issue.
Three hours; one term
Prerequisite(s): ECON 2G03, 2Z03 or 2X03; and 2H03; Credit or registration in ECON 3E03 (or 3WW3) or ECON 3EE3 (or 3U03), registration in Level III or Level IV of an Honours Economics program
Antirequisite(s): ECON 3FF3, ECON 3F03, ECON 4FF3
This course is only offered in the Fall term."
ECON 4FF3 - Research Methods in Economics,"ECON 4FF3 - Research Methods in Economics
3 unit(s)
Formerly ECON 3FF3
Students discuss and present papers, learn research methods and write a critical review of the literature on an economic topic of their choice.
3 hours; one term
Prerequisite(s): ECON 2G03 (or 2Z03) with a grade of at least C+; and ECON 2H03 with a grade of at least C+; and Credit or enrolment in ECON 3EE3 (or 3U03); or a grade of at
least A- in ECON 3E03 (or 3WW3); and registration in Level III or Level IV of an Honours Economics program with a GPA of at least 6.
Antirequisite(s): ECON 3F03, ECON 3FF3, ECON 4F03
This course is only offered in the Fall term."
ECON 4G03 - Econometrics II,"ECON 4G03 - Econometrics II
3 unit(s)
Development of regression models appropriate to economics. Illustrations from applied micro- and macroeconomics.
Three lectures; one tutorial; one term
Prerequisite(s): ECON 2G03, 2Z03 or 2X03; and ECON 2H03; and at least B- in ECON ECON 3EE3 (or 3U03) or at least A- in ECON 3E03 (or 3WW3) or another course that is approved by a departmental counselor"
ECON 4M06 A/B S - Directed Research I,"ECON 4M06 A/B S - Directed Research I
6 unit(s)
A reading and/or research program supervised by a Department member. A major paper is required. Interested students should consult the Department concerning admission.
Prerequisite(s): Permission of the Department"
ECON 4N03 - Directed Research II,"ECON 4N03 - Directed Research II
3 unit(s)
As per ECON 4M06 A/B.
Prerequisite(s): Permission of the Department"
ECON 4T03 - Advanced Economic Theory I,"ECON 4T03 - Advanced Economic Theory I
3 unit(s)
Mathematically oriented approaches to the analysis of the behaviour of individual consumers, workers and firms.
Three lectures; one term
Prerequisite(s): A grade of at least C in one of ECON 3G03, MATH 2Q04, MATH 2X03 (or MATH 2A03); and a grade of at least B- in ECON 2GG3 (or 2ZZ3) and ECON 2HH3 and registration in an Economics program.
Antirequisite(s): ECON 3A03"
ECON 4TT3 - Advanced Economic Theory II,"ECON 4TT3 - Advanced Economic Theory II
3 unit(s)
Analysis of dynamic macroeconomic models including models of endogenous growth and other selected topics.
Three lectures; one term
Prerequisite(s): A grade of at least C in one of ECON 3G03, MATH 2Q04, MATH 2X03 (or MATH 2A03); and a grade of at least B- in ECON 2GG3 (or 2ZZ3) and ECON 2HH3 and registration in an Economics program.
Antirequisite(s): ECON 3AA3"
ENGLISH 1CS3 - Studying Culture: A Critical Introduction,"ENGLISH 1CS3 - Studying Culture: A Critical Introduction
3 unit(s)
The course will introduce fundamental concepts and questions in the field of cultural studies, and will prepare students to use those tools in analyzing culture as a site of meaning, identities, power, and pleasure. The course aims to develop your ability to think critically about your own engagements with a broad range of manifestations of culture (e.g. popular culture, social institutions, everyday practices, digital culture, consumer culture). Considerable emphasis will be placed on the development of critical skills in reading and writing.
Two lectures, one tutorial; one term
Antirequisite(s): CSCT 1CS3"
ENGLISH 1F03 - The Written World,"ENGLISH 1F03 - The Written World
3 unit(s)
What does the world look like when it takes a literary form? We will read and write about one or more literary genres or forms from various times and places, and reflect on the shape of literature, its place in the world, and the place of the world in it. The course functions as an introduction to the study of literature, equipping students with conceptual, analytical and writing tools that will help them become informed readers of the many modes and manners of imaginative expression. Considerable emphasis will be placed on the development of critical skills in reading and writing.
Two lectures, one tutorial; one term"
ENGLISH 1G03 - Making and Unmaking Literary Traditions,"ENGLISH 1G03 - Making and Unmaking Literary Traditions
3 unit(s)
This introductory course explores literatures written in English from the perspective of literary historical periods, genres, and critical approaches. We will trace how particular literary traditions emerge in relation to developments in the cultural narratives of, for example, gender and sexuality, selfhood, nation and empire, capitalism, and the environment. We will consider how a literary text is an expression of a particular cultural moment, with all its social and material preoccupations, and yet makes meaning through a complex dialogue with past traditions. The course functions as an introduction to the study of literature, equipping students with conceptual, analytical, and writing tools that will help them become an informed reader of the many modes and manners of imaginative expression. Considerable emphasis will be placed on the development of critical skills in reading and writing.
Two lectures, one tutorial; one term
Antirequisite(s): ENGLISH 1C06 A/B"
ENGLISH 1H03 - Words in Place,"ENGLISH 1H03 - Words in Place
3 unit(s)
Many public ceremonies in Canada now include acknowledgements of whose land we are meeting on. What does it mean to acknowledge the people and the place where we live and work? How do places come into focus when we write and speak about them? This introductory course examines oral narratives, art, poetry, film, documentary, fiction, and/or literary non-fiction that emphasize the dynamics of particular places in relation to Indigenous and colonial histories; diasporic histories of movement, displacement, emigration and immigration; natural, economic, and political geographies; as well as the particular languages – i.e. different Englishes, Indigenous languages – that places give rise to. Considerable emphasis will be placed on the development of critical skills in reading and writing.
Two lectures, one tutorial; one term"
ENGLISH 2AA3 - American Literature Before 1900,"ENGLISH 2AA3 - American Literature Before 1900
3 unit(s)
This course surveys American literary and cultural production up to 1900. Issues may include: settler and colonial culture, the foundations of African-American literature, Indigenous literatures, ante- and post-bellum literatures, dark romanticism, American Renaissance, spiritual narrative.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2H06 A/B"
ENGLISH 2BB3 - Topics in 20th and 21st-century American Literature and Culture,"ENGLISH 2BB3 - Topics in 20th and 21st-century American Literature and Culture
3 unit(s)
A specialized approach to studies in 20th and 21st-century American literary and cultural production, focussing on selected movements, issues, genres or traditions. Eg. Native American Renaissance, Asian-American literature and cinema, the Beat Generation, the Harlem Renaissance, American underground commix.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2H06 A/B 
First offered in 2019-2020"
ENGLISH 2BL3 - Twentieth- and Twenty-First Century British Literature and Film,"ENGLISH 2BL3 - Twentieth- and Twenty-First Century British Literature and Film
3 unit(s)
An introduction to the twentieth- and twenty-first-century literary texts and films from the British Isles, with attention to their historical, cultural, and socio-political contexts.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2I06 A/B"
ENGLISH 2C03 - Contemporary Canadian Fiction,"ENGLISH 2C03 - Contemporary Canadian Fiction
3 unit(s)
A study of the themes and structure of the contemporary Canadian novel, usually with emphasis on the relationship between Canada’s cultural patterns and its literature.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Not open to students with credit or registration in ENGLISH 2G06 A/B."
ENGLISH 2CC3 - Settler Colonialism and Writing in Canada,"ENGLISH 2CC3 - Settler Colonialism and Writing in Canada
3 unit(s)
This course looks at ways literary writing has contributed to and contested the formation of Canada as a settler colony. Examining a selection of literary works from the stories of European explorers to the present, this course traces how many works have provided the rationale for colonial domination of land and people in Canada, while many others have voiced resistance and imagined alternatives.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2G06 A/B"
ENGLISH 2CL3 - Canadian Literature of Dissent and Social Justice,"ENGLISH 2CL3 - Canadian Literature of Dissent and Social Justice
3 unit(s)
This course critically examines the way social justice concerns in Canadian literature, film, and music have grown out of and critiqued dominant narratives about Canadas culture, makeup, and purpose.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2G06 A/B"
"ENGLISH 2CR3 - Shakespeare: Comedies, Problem Plays, and Romances","ENGLISH 2CR3 - Shakespeare: Comedies, Problem Plays, and Romances
3 unit(s)
A close study of selected plays in these genres, together with relevant literary, cultural, theatrical, and historical contexts. May include plays by other dramatists.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2L03, 3K06 A/B, THTRFLM 2CR3, 3KL6 A/B"
ENGLISH 2D03 - Creative Writing Inquiry,"ENGLISH 2D03 - Creative Writing Inquiry
3 unit(s)
A creative writing seminar and workshop based on the Inquiry model of self-directed research and collaboration. Students will exercise their creative talents in a variety of genres and work independently and in groups to develop critical skills and problem solving techniques.
Three hours; one term
Prerequisite(s): Registration in a program in English and Cultural Studies"
ENGLISH 2HT3 - Shakespeare: Histories and Tragedies,"ENGLISH 2HT3 - Shakespeare: Histories and Tragedies
3 unit(s)
A close study of selected plays in these genres, together with relevant literary, cultural, theatrical, and historical contexts. May include plays by other dramatists.
Three hours; one term
Prerequisite(s): Registration in Level II or above of any program
Antirequisite(s): ENGLISH 2L03, 3K06 A/B, THTRFLM 2HT3, 3KL6 A/B"
ENGLISH 2KA3 - Indigenous Futurisms and Wonderworks,"ENGLISH 2KA3 - Indigenous Futurisms and Wonderworks
3 unit(s)
Through a focus on Indigenous articulated realities and futures, this course refuses colonial narratives of the ‘disappearing Indian’ and insists upon Indigenous presence in past, present, and future as essential for envisioning a human future. Genres of study will include fiction, graphic novels, film, non-fiction, performance, and wonderworks.
Prerequisite(s): INDIGST 1A03, 1AA3, RECONCIL 1A03, or 3 units of Level I English; or permission of the Instructor
Cross-list: INDIGST 2K03
This course is administered by the Indigenous Studies program."
